PART_NO,ITEM_DESC,VOLUME,SURF_A,PC1,PC2,Distance
66-16554-010,"BRKT-UPPER FRAME MTD,TWINSTEER",68476.6,38059.4,-0.4551701262495671,0.0370295810944596,0.7204898132303873
66-16557-000,"BRKT-TOOLBOX,PLN,LWR RH,43N",126617.0,45160.2,-0.37929374519662523,0.058145260499975114,0.64977755516192
66-16557-001,"BRKT-TOOLBOX,PLN,LWR LH,43N",126617.0,45160.2,-0.37929374519662523,0.058145260499975114,0.64977755516192
66-16557-002,"BRKT-TOOLBOX,PLN,UPR LH,43N",111884.0,39404.3,-0.41377730464425533,0.0680506604107865,0.6855743358765982
66-16557-003,"BRKT-TOOLBOX,PLN,UPR RH,43N",111884.0,39404.3,-0.41377730464425533,0.0680506604107865,0.6855743358765982
66-16557-004,"BRKT-TOOLBOX,POL,LWR RH,43N",126617.0,45160.2,-0.37929374519662523,0.058145260499975114,0.64977755516192
66-16557-005,"BRKT-TOOLBOX,POL,LWR LH,43N",126617.0,45160.2,-0.37929374519662523,0.058145260499975114,0.64977755516192
66-16557-006,"BRKT-TOOLBOX,POL,UPR LH,43N",111884.0,39404.3,-0.41377730464425533,0.0680506604107865,0.6855743358765982
66-16557-007,"BRKT-TOOLBOX,POL,UPR RH,43N",111884.0,39404.3,-0.41377730464425533,0.0680506604107865,0.6855743358765982
66-16642-000,"BRKT-Z,CABLE RTG,RAIL MOUNT",16689.8,13708.4,-0.592262806726379,0.08772952198657555,0.8643665806614129
66-16693-010,"BRKT-UPPER RAIL,TWINSTEER",118804.0,65922.8,-0.30575111029207774,-0.02843132271524667,0.5640353705663724
66-16710-000,"BRKT-FRONT CLOSING X-MBR,RADAR",13229.6,10359.8,-0.6080610704600166,0.09775534645941772,0.8818177681283731
66-16711-000,"BRKT-HARN,HOOD TRANSITION,FOR",16119.2,12604.9,-0.5969937993020719,0.09150861760769649,0.8697378241029774
66-16721-001,"BRKT-PASS THRU,FW,FPT",16399.5,18921.2,-0.5724046399383865,0.06738706552821473,0.8411380790086442
66-16723-000,"BRKT-HARN,CHAS,FWD,SFA,STRG",35180.1,26610.0,-0.5270917276899667,0.053404675440738215,0.7941150783077475
66-16731-010,"BRKT, X12, ALT CBL",65264.7,36495.5,-0.463879558899858,0.040380798132430624,0.7296242165291933
66-16732-010,"BRKT,X12,ALT CBL,SFA",86025.3,47974.9,-0.4022987151067258,0.013433588960901504,0.6647027273221394
66-16733-010,"BRKT-PTPDM FW MTD BASE,M2",107460.0,52946.7,-0.36524859101195706,0.012141659139115062,0.6278366897834435
66-16742-010,"BRKT,X12,ALT CBL",68445.4,37261.7,-0.4582720444532706,0.0400794502533283,0.7240420887339498
66-16772-010,"BRKT-PDM,FNDR MTD,M2",154027.0,105708.0,-0.122961065939421,-0.15246099827910511,0.3863983993730898
66-16773-010,"BRKT-PDM,FNDR MTD,M2SD,",209535.0,154328.0,0.11081566184846132,-0.293637136942591,0.2603013549778274
66-16795-010,"BRKT-STRTR CBLS,MBE924",26395.2,19120.0,-0.5633004701192201,0.07495810844794601,0.8335248886961005
66-16878-010,"BRKT-INCAB,FRM JCT,TWINSTEER",118287.0,84351.8,-0.23512099275691525,-0.09992391961513694,0.4917552945721216
66-16900-010,"BRKT-ISL,REPTO FLYWHEEL,LONG",44426.6,25162.9,-0.524958993043914,0.06669730916210515,0.7943197933983012
66-16900-020,"BRKT-ISL,REPTO FLYWHEEL,SHORT",34321.6,19654.5,-0.5546278999737945,0.07950866487230514,0.8258544845137621
66-16901-010,"BRKT-ISL,FLYWHEEL HSG, LONG",63239.1,35417.9,-0.4697243258872215,0.04284638097822217,0.7357924070648956
66-16901-020,"BRKT-ISL,FLYWHEEL HSG, SHORT",53994.1,30378.3,-0.49686821946136756,0.05456740854287319,0.7645226819512548
66-16902-010,"BRKT-ISL,FLYWHEEL HSG",40575.4,23063.5,-0.5362665409814671,0.07158013653981328,0.806331153043516
66-16943-000,"BRKT-FRM,AFT,CAST,BBOX,43N,SHK",1571030.0,238960.0,1.5728019408819662,0.5156751191885657,1.444190327918864
66-17016-010,"BRKT-PTPDM FW MTD CRADLE,M2",52140.7,37036.4,-0.47274085574177904,0.02734813137147322,0.7363988033028773
66-17143-000,"BRKT-MTG,STOP/TAIL/TURN,RECT,",145000.0,64789.1,-0.2882720147712199,-0.00220923943840531,0.5496081365605932
66-17143-001,"BRKT-MTG,STOP/TAIL/TURN,RECT,",144229.0,64566.4,-0.2897738414834928,-0.001993624699449935,0.5511253442304503
66-17158-000,"BRKT-LAMP,TAIL,RECT,TRLR CBL,",291531.0,142189.0,0.13240269558855852,-0.17843527708457607,0.1595668192585085
66-17158-001,"BRKT-LAMP,TAIL,RECT,TRLR AIR,",310245.0,149779.0,0.17727908733797013,-0.19209225136490296,0.1389577270091687
66-17160-010,"BRKT,X12,ALT CBL",36017.2,20151.7,-0.5512963874598431,0.07900581775648241,0.8224881760859972
66-17162-010,"BRKT,X12,ALT CBL",72558.4,40566.4,-0.44209854397043324,0.030767415200134395,0.7065999014279648
66-17163-010,"BRKT,X12,ALT CBL",67820.8,37395.1,-0.458278651247486,0.03904407520768105,0.7238809442574468
66-17163-020,"BRKT,X12,ALT CBL",47385.3,26109.2,-0.5188421959545113,0.0655163296673258,0.7880902313096395
66-17165-000,"BRKT-TL LMP,ROUND,TRLR CABLE",282789.0,141231.0,0.12141682165406177,-0.18203314513547736,0.17040768623356117
66-17165-001,"BRKT-TL LMP,ROUND,TRLR AIR",297187.0,146953.0,0.15549023432786854,-0.19208725820899122,0.15237792462321106
66-17167-010,"BRKT-BATT CABLE,ALLISON,X12",56738.2,31321.2,-0.4909435346156004,0.05322053728462969,0.7584543905201054
66-17171-000,"BRKT-LAMP,TAIL,RECT,DRP CTR",255207.0,123659.0,0.030653337368647615,-0.1372830183702243,0.23322377958546997
66-17171-001,"BRKT-LAMP,TAIL,RECT,DRP CTR",255207.0,123659.0,0.030653337368647615,-0.1372830183702243,0.23322377958546997
66-17171-002,"BRKT-LAMP,TAIL,RECT,DRP CTR",231345.0,114426.0,-0.024852431303393825,-0.1215847595649831,0.28439357512050856
66-17171-003,"BRKT-LAMP,TAIL,RECT,DRP CTR",247752.0,121328.0,0.015446751561017432,-0.13451315144856327,0.24730447348388182
66-17174-002,"BRKT-LAMP,TAIL,RND,DRP CTR",211643.0,106400.0,-0.07223412842269814,-0.10707069966786041,0.3296780775716274
66-17174-003,"BRKT-LAMP,TAIL,RND,DRP CTR",229704.0,113934.0,-0.028118349947689726,-0.12105642049035525,0.2875405824281787
66-17220-010,"BRKT-X12,RH FLYWL,ALI,CBL RTG",82941.8,46394.0,-0.41096659803826624,0.016957458118480057,0.67377573494522
66-17248-000,"BRKT-SGA MTG,P4,126,GATS2",270551.0,126114.0,0.05291842856687361,-0.13395065623695324,0.21086095486185089
66-17286-000,"BRKT-MTG,BACKUP ALARM,",78652.9,40695.7,-0.4365164291277656,0.035352380605694636,0.7018082401635372
66-17345-000,"BRKT-ENG HARN SUPT,X12,P4,W4",31828.9,21648.4,-0.549018724553786,0.06974107105295994,0.8185331659814397
66-17397-000,"BRKT-BCN,SLPR RF,TRENCH ROOF,",401248.0,275779.0,0.7390365205110384,-0.6020349657210899,0.7128486195687026
66-17422-000,"BRKT-BCN,DAYCAB,TRENCH ROOF,LH",363014.0,249888.0,0.607310324626808,-0.5340922050999238,0.5758865430546272
66-17422-001,"BRKT-BCN,DAYCAB,TRENCH ROOF,RH",363015.0,249888.0,0.6073111587461163,-0.5340913709806155,0.5758863906264513
66-17441-010,"BRKT-ENDURANT,FWH MOUNT,HDEP",93967.4,67356.2,-0.3209406749212782,-0.054675133308482296,0.5775294282595883
66-17458-010,"BRKT,ALT CBL RTG",17959.5,13257.7,-0.5929416034426472,0.09052648127420741,0.8655720034900803
66-17510-010,"BRKT-X12,RH FLYWHEEL",28144.5,15907.1,-0.5742301364990043,0.0888060246395646,0.8468851374515654
66-17511-010,"BRKT-X12,LH FLYWHEEL",66610.6,36905.8,-0.46117482022077966,0.039921341807292704,0.7268807767640779
66-17531-001,"BRKT-TRLR RECEPT,EOF,RHD,FPT",161623.0,106194.0,-0.11475110253230997,-0.14799902115532124,0.3774903655519468
66-17540-000,"BRACKET-BEACON,DAYCAB,LH",422414.0,290065.0,0.8117776338671929,-0.6394661405205143,0.7901611722762338
66-17540-001,"BRACKET-BEACON,DAYCAB,RH",422419.0,290065.0,0.8117818044637342,-0.6394619699239731,0.790161139859782
66-17555-000,"BRKT-BATT BOX,ELEC HRN",13890.1,11073.2,-0.6047592978106995,0.09555544541629543,0.8781456237987276
66-17564-000,"BRKT-CNTRL,AIR/HYD LINES",17572.9,12705.6,-0.5953929455999574,0.09233288238238067,0.8683286079836261
66-17573-000,"BRACKET-BEACON,DAYCAB,CTR",312437.0,211718.0,0.4179413476466269,-0.42909773262620293,0.38688729750766404
66-17586-000,"BRKT-CNTRL,HARNESS,XMSN",7197.14,6031.74,-0.6297816576179431,0.10941235089288374,0.905451100831556
66-17589-000,"BRKT-CLPNG,HARNESS & CABLES",47519.9,33194.2,-0.4914104967287768,0.0383091753593716,0.7564851135620475
66-17622-010,"BRKT-ASSY,ALT COMP DISC SUPT",22830.7,16647.0,-0.5758094600793405,0.0815206618595705,0.8470342956282491
66-17682-000,"BRKT-ETN MAN TRANS,ENCLSD BOX",53349.2,30154.5,-0.4982691052771335,0.0548924472748616,0.7659586783826219
66-17688-000,"BRKT-AIRLINE/ELEC,FW,W-BRKT",15431.4,12261.0,-0.5988935687874245,0.09226097257262403,0.8717477314417713
66-17688-001,"BRKT-AIRLINE/ELEC,FW,160 CAB H",15431.3,12261.0,-0.5988936521993553,0.09226088916069317,0.871747796993619
66-17689-010,"BRKT-ENDURANT,TRANS MOUNT",92759.7,67396.6,-0.32179226031000663,-0.05583827969689474,0.5783352565808908
66-17692-010,"BRKT-FW SUPPORT BRKT,M2",9609.54,7749.36,-0.6211463662646032,0.10480151837797604,0.8960536034579157
66-17804-010,"BRKT-JMPSTRT,WST ENCLOSED BOX",18353.8,13397.0,-0.5920755759511878,0.09031824026923183,0.8646820193239374
66-17890-000,"BRKT,HARN,CHAS,FWD,SBA,INRAIL",20270.2,15474.2,-0.5824674842070855,0.08390716100978036,0.8540228979512234
66-17891-000,"BRKT-HARN,CHAS,FWD,SBA,RAIL,",23022.2,17641.1,-0.5718165233879269,0.0778471928632156,0.8424269575217634
66-17892-000,"BRKT-HARN,CHAS,FWD,SFA,GEAR",34151.1,25575.2,-0.5319401765877695,0.05653650680216777,0.7994172436910173
66-17893-000,"BRKT-HARN,UNDER X-MBR,43N,5PC",249230.0,154118.0,0.1431162776664019,-0.2597170208787683,0.2142711830620585
66-17893-001,"BRKT-HARN,UNDER XMBR,ALUM,W4",249230.0,154118.0,0.1431162776664019,-0.2597170208787683,0.2142711830620585
66-17894-000,"BRKT-HARN,UNDER X-MBR,43N,DT",217787.0,137570.0,0.05308075456942361,-0.22213592460023773,0.24919609095822762
66-17895-000,"BRKT-HARN,UNDER X-MBR,43N,FLAT",236688.0,149050.0,0.11311278366871876,-0.25063657560916364,0.22443346836471778
66-17898-000,"BRKT-HARN,CHAS,FWD,INRAIL LH",19932.2,15457.9,-0.5828122685666253,0.08368808071694489,0.8543200512232653
66-17900-000,"BRKT-HARN,CHAS,FWD,CAST RH",20736.5,15584.2,-0.5816543795473472,0.0838719560169137,0.8532178265887808
66-17904-000,"BRKT-HARN,CHAS,FWD,SFA,RAIL,IN",28797.6,21824.0,-0.550870085071979,0.06653549985297207,0.8197843592055227
66-17905-000,"BRKT-HARN,CHAS,FWD,SFA,ENG CMB",8797.85,10176.4,-0.6124648604783773,0.09476591998912744,0.8855469956566355
66-17907-000,"BRKT-HARN,CHAS,FWD,SFA,GEAR AF",15838.1,12192.7,-0.5988176940523644,0.09286357048289237,0.8717909903433801
66-17948-000,"BRKT-BATT CBL,RAIL,W4,ALLISON",38097.4,21062.6,-0.5460488649177458,0.07722856518441776,0.8169985279707098
66-17950-010,"BRKT-RDR,108 SD",229133.0,122477.0,0.00434677411913602,-0.15447410880719956,0.26323654111549183
66-17952-000,"BRKT-BATT BOX,PWR HRN",35493.3,27840.8,-0.5220845746115957,0.048920014697053475,0.7884445646130046
66-18132-010,"BRKT-BOC JUMPSTART,W4",74430.0,51380.2,-0.39883990208521314,-0.009368951290453918,0.6585225330074934
66-18162-010,"BRKT-DT12C,TRANS MOUNT W/PTO",24846.7,14361.3,-0.5829414272491821,0.09201579808026562,0.8560586289213278
66-18186-000,"BRKT-CLPG,THRU X-MEMBER",34429.6,27624.5,-0.5238058699464079,0.048866804615499936,0.7901350527355212
66-18202-010,"BRKT-STANDOFF,BW,CIC,42N",196653.0,134662.0,0.02423936588267221,-0.22855109083448857,0.2766543993390968
66-18215-010,"BRKT-CBL RTG,IN-CAB,FWALL,SFA",35590.4,24953.9,-0.5331353322454245,0.060132758300543904,0.8012061722914492
66-18275-010,"BRKT-RAIL MOUNT,PHVAC CBL,BOC",28622.6,21219.9,-0.5533454371379161,0.06871891016102251,0.8226069817518908
66-18289-010,"BRKT-CBL RTG,PTO,FLYWHEEL",52257.9,29638.3,-0.5011698225994723,0.05597261579501961,0.7690027735179095
66-18290-000,"BRKT-XMSN MTD,ELEC HARNESS",110011.0,74057.1,-0.28172004315502425,-0.06713121200713941,0.5379540056841479
66-18291-000,"BRKT-DISCH/AC LINES/HARN,MTG",26044.7,18457.2,-0.5661485545628815,0.07722147525652594,0.8367410080978729
66-18298-000,"BRKT-BULKHEAD,ENG-CHAS,DD5",40436.0,37587.3,-0.4803797275198407,0.015460770615047567,0.7423755884090254
66-18386-000,"BRKT-EXT VPDM,BRACE,CEEA+",84568.4,43643.6,-0.42021523261021887,0.028919649624023165,0.6846939710234867
66-18387-010,"BRKT-MTG,CIC,BOC EOB,44Y",33089.2,19186.3,-0.5574612257881405,0.08028605341568291,0.8287840074370817
66-18469-000,"BRKT-UCAB FLR HARN BRKT,FWD",12209.6,9787.9,-0.6111170916559051,0.09910976426648148,0.8850824447079405
66-18470-000,"BRKT-UCAB FLR HARN BRKT,BOC",18345.8,13552.0,-0.5914845761958639,0.08971389460497609,0.8639849996960401
66-18506-000,"BRKT-RX MDL,WST",31556.2,26145.6,-0.5319051972087141,0.05217261503717,0.798661684982013
66-18515-000,"BRKT-HARN,CHAS,FWD,SFA,STRG RE",22941.1,17066.5,-0.5740998010383112,0.07999517636180209,0.8450692183168139
66-18516-000,"BRKT-HARN,CHAS,FWD,SBA,STRG RE",32047.8,23902.1,-0.5401459746368666,0.0612334985691912,0.8083016713857613
66-18517-000,"BRKT-HARN,CHAS,FWD,SBA,INRAIL,",21731.0,16480.3,-0.5773695284421168,0.08124616821578731,0.8485151610553241
66-18518-000,"BRKT-HARN,CHAS,FWD,SBA,RH,INRA",14593.7,11358.2,-0.6030734648699965,0.09504338516615836,0.8763919216683408
66-18520-000,"BRKT-HARN,CHAS,FWD,SFA,FFE FR",18934.7,14335.8,-0.5879710674001837,0.08718281153054966,0.8600495808496037
66-18521-000,"BRKT-HARN,CHAS,FWD,SFA,RAIL,OU",13252.2,10308.0,-0.608241957727309,0.09797393591944294,0.8820385439344335
66-18522-000,"BRKT-HARN,CHAS,FWD,SFA,HOOD PI",32026.6,23668.6,-0.5410640229838525,0.06211618025750751,0.8093580640833813
66-18524-000,"BRKT-HARN,CHAS,FWD,CAST,FOG,RH",16591.0,12762.9,-0.5959910212437517,0.0912929145286386,0.8687122421402308
66-18525-000,"BRKT-HARN,CHAS,FWD,CAST PASSTH",22562.0,17149.1,-0.5740975139530442,0.079360460017022,0.8449487791526038
66-18526-000,"BRKT-HARN,CHAS,FWD,CAST,FOG ON",30883.0,23390.0,-0.5430921903211995,0.06223654991303086,0.8113765741686723
66-18527-000,"BRKT-PASS THRU,FW,DELP",36078.9,20781.8,-0.5488152863344044,0.07662764695368149,0.8196015954818019
66-18528-000,"BRKT-HARN,CHAS,FWD,SFA SBA",41285.5,24154.5,-0.5314673881743535,0.0679655999742727,0.8009503043965394
66-18529-000,"BRKT-HARN,HOOD CONN CLIP,SFA,L",28633.9,21642.1,-0.5517080282473247,0.06710035236679758,0.8207087009533481
66-18530-000,"BRKT-HARN,SUPPORT,NEWAY,SPNSN",93720.8,65290.9,-0.3291100684041689,-0.046917127468419244,0.5860483364358835
66-18554-010,"BRKT-ENG ALT SUPT,RHS,ISX",62522.5,42687.0,-0.4422927480755556,0.01421934337397602,0.7044427039691578
66-18690-010,"BRKT-IN-CAB,FLOOR",56313.4,38156.8,-0.46494011640071625,0.026508451305458484,0.7285581046265616
66-18693-000,"BRACKET-REFLECTOR,TAIL LAMPS",15654.8,12822.3,-0.5965428801339295,0.09028296842605402,0.8690578187584351
66-18748-010,"BRKT-ROUTING PATH,561 3-PC C/M",50374.0,41115.9,-0.4584841341972884,0.010144132663221088,0.7199904257592169
66-18781-000,"BRKT-MTG,VRDU,DASH,42N",16167.6,29900.8,-0.5302612510162381,0.024856812070901155,0.7930477103096447
66-18819-010,"BRKT-STARTER MOUNT,REPTO,SAE 1",48091.1,26518.7,-0.5166744618070153,0.06452603833535177,0.7857788640335397
66-18852-010,"BRKT-FRM RAIL,FWH GROUND",40504.9,29521.8,-0.5114224453498882,0.04661843008577156,0.777551423510769
66-18902-010,"BRKT-ANGLE,FOG ROAD",18314.4,11085.8,-0.6010203187478438,0.0991972544643981,0.8752091252125002
66-18939-000,"BRKT-CLIPPING,DASH,LOWER,42N",10155.3,15561.9,-0.5905663505229254,0.07513196054363643,0.8603750875831438
66-18947-010,"BRKT-MTG,LDW,OVHD,RR,42N",29682.6,54107.3,-0.42564900308445297,-0.05720919095895592,0.6820867150867952
66-18948-010,"BRKT-MTG,IPM+,OVHD,RR,42N",46944.0,79246.9,-0.31431382086331505,-0.13974823912532952,0.5738119821393727
66-18949-010,"BRKT-FLR,EVAULT,EXT CAB,M2",314227.0,566090.0,1.7858761858125058,-1.7940464236685558,2.299142848279755
66-18955-000,BRKT-UNDERRAIL SUPPORT,74791.0,52553.9,-0.3940130530182887,-0.013593566216823776,0.6532940107729497
66-18983-010,BRKT-STARTER/ALT CBL,73080.6,40329.0,-0.4425783701018865,0.0321183955371212,0.7072825008819876
66-18985-010,"BRKT-X12,RH FLYWHEEL",29961.7,16767.0,-0.5693986409362618,0.08700605229071658,0.8417944723572849
66-19002-010,"BRKT-X12,LH FLYWHEEL",24356.3,13741.3,-0.5857411701971059,0.09399743681066036,0.8591967406625156
66-19010-000,"BRKT-CLIPPING,DASH,CENTER,42N",13244.0,18559.4,-0.5764317871987997,0.06615008583427845,0.8448937268432021
66-19035-010,"BRKT-ENCLSD BOX,ALLISON,RAIL",147850.0,81424.8,-0.22174829797980822,-0.06397847617280662,0.4780751460646158
66-19036-010,"BRKT-BATT CBL,ETN MAN UCAB",145410.0,80277.5,-0.22820748393026655,-0.06158979244659575,0.48460511324682276
66-19038-010,"BRKT-FRNTWLL,M2,AWD",28632.5,20707.9,-0.555311427275554,0.0707014158609638,0.8248959528172661
66-19042-010,"BRKT-BATT CBL,ENDRNT,ENCL BOX",44954.1,25056.3,-0.5249300396950302,0.06754835168342235,0.7944464488880529
66-19092-000,BRKT-FOG,48144.3,34719.4,-0.48500857316837537,0.03294889999110946,0.7493494810780386
66-19144-000,"BRKT-HV CBLS,HVJB FRM,UPR,EB2",97951.6,69211.5,-0.310463427234823,-0.05850578469909873,0.5669182058294328
66-19150-000,"BRKT-FRONT BOX,BLKHD,EB2",169754.0,113929.0,-0.0781430822419549,-0.17104259325495658,0.34706878837139454
66-19191-000,"BRKT-MTG,TABLET,DASH,42N",25823.5,35360.1,-0.501156274358341,0.01186018067001677,0.7625613107659076
66-19236-000,"BRKT-FRNT,CBL,UNDR CRADLE,EB2",75711.5,54315.0,-0.38645452742594466,-0.01961647816268426,0.6452025430042541
66-19237-000,"BRKT-REAR,CBL,UNDR CRADLE,EB2",51503.9,38204.4,-0.4687682698525322,0.022313211131242534,0.7317620994631643
66-19249-010,"BRKT-IN-CAB,FLOOR",63547.2,43197.7,-0.43946879084046114,0.013104830249203892,0.7014978782017881
66-19253-010,"BRKT-CBL RTG,IN-CAB,FWALL,SFA",18683.2,13451.6,-0.5915902820190864,0.09038246413740386,0.8642184640724951
66-19275-010,"BRKT-BENDIX,ATD MTD",5282.38,4131.17,-0.6387073044339271,0.11514372113554806,0.9153761017826813
66-19276-010,"BRKT-CAB MTD,RH,SFA",90018.7,60770.5,-0.34962851128448263,-0.03257467077023109,0.6074356444790295
66-19282-000,"BRKT-HVJB FRAME,BOTTOM,EB2",65226.5,47454.0,-0.4216559616752928,-0.0019065258072846916,0.6820082952105923
66-19284-000,"BRKT-HV CBLS,INV CBLS,EB2",37366.5,26359.8,-0.5262327686666043,0.05619315332848012,0.7937334411633272
66-19285-000,"BRKT-HV CBLS,INV CBLS,EB2",28776.7,21106.8,-0.5536530076330134,0.06928355622692169,0.8230102802699268
66-19311-010,"BRKT-INCAB,FLOOR,X15,WST",42128.4,29204.1,-0.5112932889103693,0.049197659040132076,0.7778404531041425
66-19337-010,"BRKT-BCA CBL,FWALL,SHORT,SBA",29543.2,21625.8,-0.5510124155936874,0.06792166908713908,0.8201694061578708
66-19340-010,"BRKT-IN-CAB,SHORT,SBA,WSHBTL",24069.7,17108.1,-0.5729980063436214,0.08077615576968848,0.844133041871508
66-19342-010,"BRKT-IN-CAB,SUPT TAB,SHORT,SBA",11183.4,8174.24,-0.6181952619537668,0.10447598809609629,0.8930980915018675
66-19444-001,"BRKT-HOOD,RHS,DROP,4700",58166.1,41306.2,-0.4512508052859904,0.015909885875512626,0.713544924031084
66-19526-010,"BRKT,ALT CBL RTG",18053.4,13240.6,-0.592929216435328,0.09067074187297712,0.8655878976076925
66-19527-010,"BRKT,ALT CBL RTG",13770.7,10168.9,-0.608345829923607,0.09894278983839357,0.8823337600831263
66-19548-010,"BRKT,X12,ALT CBL",69999.9,49345.7,-0.4103800703427923,-0.0052192469278086835,0.6704372820877225
66-19624-000,"BRKT-MTG LWR FAN,ENG HARN,L9",10599.5,8377.37,-0.6178990444917906,0.10320568610594864,0.8925498035727641
66-19625-000,"BRKT-MTG UPR FAN,ENG HARN,LH,",12204.7,9623.57,-0.6117548275914816,0.09973932583283729,0.8858332116316056
66-19625-001,"BRKT-MTG UPR FAN,ENG HARN,RH,",12203.3,9622.98,-0.6117582703707634,0.0997404330780559,0.8858368064139657
66-19627-000,"BRKT-ENG HARN,LWR FR COVER,CUM",8737.36,7128.14,-0.6242692635446487,0.10646941130148703,0.899451268183798
66-19773-000,"BRKT-HARN,CHAS,FWD,STD UPR,RH",18203.2,13669.8,-0.5911492903497797,0.08914071793217972,0.863545163216045
66-19776-000,"BRKT-HARN,CHAS,FWD,SBA,RH",15986.5,12288.7,-0.5983237392622475,0.0926171823034633,0.8712583929596718
66-19777-000,"BRKT-SOD,SGA GATS2.0,W4",14353.8,10896.4,-0.6050542491719222,0.0966239590239868,0.8786461183774149
66-19780-000,"BRKT-HARN,CHAS,FWD,SBA,RL,OUTB",18157.9,14023.0,-0.5898251533667158,0.0877410097397886,0.8619763047286441
66-19781-000,"BRKT-HARN,CHAS,FWD,SBA,RL,OUTB",18067.0,13883.7,-0.5904381090600531,0.08820232254288647,0.8626664597873434
66-19782-000,"BRKT-HARN,CHAS,FWD,CAST UPR,LH",34886.9,26293.0,-0.5285586285614892,0.0543824487499044,0.7957235788029192
66-19783-000,"BRKT-HARN,CHAS,FWD,CAST UPR,RH",32552.6,24651.2,-0.5368364168429436,0.05876606762887485,0.8046194753243087
66-19819-000,"BRKT 29A SUPT,FW,STRG STUD MTD",25190.5,17314.9,-0.5712657143494891,0.0809136256169236,0.8424574709076506
66-19893-010,"BRKT-ENG HARN,DISCH SUPT,ISB",16553.4,12913.9,-0.5954401352318175,0.09067930274472431,0.8680526691420324
66-19927-010,"BRKT-ALT,CBL,RTG,ISX 12N,114SD",24464.1,13812.4,-0.5853770938797668,0.09381319661617939,0.8588032004749535
66-19946-000,"BRKT-ENG HARN,FR COVER,L9",16557.7,14466.7,-0.5894490247525879,0.08469536569154563,0.8610276443334639
66-19949-000,"BRKT-ENG HARN SUPT,FF,L9",20468.9,14216.6,-0.5871509911510637,0.08892214696685607,0.8595801324979865
66-19950-000,"BRKT-ENG HARN SUPT,ECU,L9",8657.25,6775.85,-0.6256944985129606,0.10776100367423147,0.9011112648703395
66-19978-010,"BRKT-FRONTWALL,X15,IN-CAB",31745.8,22468.7,-0.5459250016499749,0.06650871752011811,0.8149121140885043
66-19980-010,"BRKT-TRANS WRG,ALSN 1K 2K,",9528.02,7286.85,-0.6229977804770946,0.10651693777845084,0.89821649890154
66-19981-000,"BRKT-RVM,MT45/55G",88674.2,82162.5,-0.26826343883749343,-0.11618269003709761,0.5258061760474567
66-20202-000,"BRKT-ENG HARN SUPRT,SFA,X15,",17546.1,13251.8,-0.5933091784871785,0.09020440647467962,0.86587007209444
66-20273-010,"BRKT-ISL,FLYWHEEL HOUSING MT",39431.2,28675.2,-0.5155824890324958,0.048987285965848636,0.7820384269603483
66-20283-010,"BRKT-STARTER MOUNT,NON-REPTO",37086.6,20503.9,-0.5490463136368422,0.07853975830996107,0.8201905237814102
66-20337-000,"BRKT-ALI 3K,WRG,AFT HARN",8778.98,7438.31,-0.6230385465674555,0.10530812641551239,0.8980093075048607
66-20340-000,"BRKT-ALI 3K,FU WRG,RR RH",33535.1,20225.3,-0.553082956856518,0.07665165208315544,0.8237978423619319
66-20340-001,"BRKT-ALI 3K,WRG,RR RH",15977.7,9931.82,-0.6074190979395756,0.10169786048096635,0.881981982477758
66-20400-000,"BRKT-RR CLIPPING,CEEA+",10312.0,7819.3,-0.6202907454648627,0.10511776847677849,0.8952804447991007
66-20529-010,"BRKT-INCAB,FRM JCT,WST,SBA",63704.0,45166.0,-0.4317483287091905,0.005645947932999607,0.6929066368159451
66-20546-010,"BRKT-IN-CAB,FRAME JUNCTION,116",73376.5,51322.8,-0.39993997847672236,-0.010026364281422052,0.6595489335209399
66-20558-010,"BRKT-ALLISON 3K,TRANS MOUNT",33200.2,18675.4,-0.5593386449154516,0.08234864702942495,0.8310217976118875
66-20559-010,"BRKT-ISL,SAE1,REPTO FLYWH MT",51269.6,37165.7,-0.4729688823526398,0.026122955323505212,0.7364508232724681
66-20563-010,"BRKT-ALLISON 4K,TRANS MOUNT",13009.9,9656.09,-0.6109577991340139,0.10028556310937131,0.8851620035110441
66-20589-000,"BRKT-SHLD,CHAS H,MT45/55",101510.0,82964.0,-0.25446630391813274,-0.10856664772285361,0.5115306935501921
66-20644-010,"BRKT-CBL RTG,INCAB,WSHBTL",15727.2,11272.7,-0.602457674612724,0.09631854338068281,0.8760405863436433
66-20657-000,"BRKT-HARN,ENG,LH VLV CVR,6.6L",99358.6,67376.7,-0.31636472387084374,-0.05025727632966967,0.5731514658649792
66-20658-000,"BRKT-HARN,ENG,RH AC CMP,6.6L",45458.4,31132.4,-0.5010802375088235,0.04453984223151403,0.767010044078424
66-20659-000,"BRKT-HARN,ENG,RH ENG MNT,6.6L",56457.5,38717.0,-0.4626598149566284,0.024468543046007537,0.7260115099942385
66-20662-000,"BRKT-HARN,ENG,RTG,ECM,6.6L",133871.0,87336.9,-0.21061167225722874,-0.09843540951536764,0.46720387801238705
66-20663-000,"BRKT-HARN,ENG,RTG,TRANS,6.6L",59266.3,39275.6,-0.45816300531659987,0.024657482031989735,0.7215864736651708
66-20674-000,"BRKT-HARN,ENG,RTG,TRAN,RR,6.6L",14053.2,10063.5,-0.6085166086616841,0.09958484598563049,0.8826298029047592
